meta,low,base,high
hour,typical_year,typical_year,typical_year
2599,156.77775,209.037,261.29625
2600,187.75725,250.343,312.92875
2601,169.65525,226.207,282.75875
2602,11.115,14.82,18.525
2603,78.816,105.088,131.36
2604,73.56825,98.091,122.61375
2605,9.3795,12.506,15.6325
2606,91.7205,122.294,152.8675
2607,123.243,164.324,205.405
2608,126.3555,168.474,210.5925
2609,146.93475,195.913,244.89125
2610,190.0965,253.462,316.8275
2611,211.566,282.088,352.61
2612,172.233,229.644,287.055
2613,112.86525,150.487,188.10875
2614,43.56225,58.083,72.60375
2615,19.323,25.764,32.205
2616,23.583,31.444,39.305
2617,28.587,38.116,47.645
2618,34.32225,45.763,57.20375
2619,35.90475,47.873,59.84125
2620,40.8345,54.446,68.0575
2621,5.09325,6.791,8.48875
2622,82.6785,110.238,137.7975
2623,159.231,212.308,265.385
2624,199.8585,266.478,333.0975
2625,158.07675,210.769,263.46125
2626,106.8405,142.454,178.0675
2627,86.751,115.668,144.585
2628,71.9235,95.898,119.8725
2629,67.0635,89.418,111.7725
2630,81.31575,108.421,135.52625
2631,116.41125,155.215,194.01875
2632,140.99475,187.993,234.99125
2633,150.2835,200.378,250.4725
2634,202.55325,270.071,337.58875
2635,223.2285,297.638,372.0475
2636,161.2995,215.066,268.8325
2637,107.90175,143.869,179.83625
2638,54.2115,72.282,90.3525
2639,15.5745,20.766,25.9575
2640,2.69775,3.597,4.49625
2641,28.12725,37.503,46.87875
2642,30.67125,40.895,51.11875
2643,31.35075,41.801,52.25125
2644,44.51325,59.351,74.18875
2645,60.93525,81.247,101.55875
2646,90.09675,120.129,150.16125
2647,126.87075,169.161,211.45125
2648,138.171,184.228,230.285
2649,12.83625,17.115,21.39375
2650,115.51275,154.017,192.52125
2651,101.274,135.032,168.79
2652,10.0485,13.398,16.7475
2653,107.97675,143.969,179.96125
2654,129.31575,172.421,215.52625
2655,14.2665,19.022,23.7775
2656,142.87425,190.499,238.12375
2657,158.77575,211.701,264.62625
2658,176.66775,235.557,294.44625
2659,186.9915,249.322,311.6525
2660,150.2445,200.326,250.4075
2661,99.822,133.096,166.37
2662,45.09525,60.127,75.15875
2663,22.827,30.436,38.045
2664,21.45375,28.605,35.75625
2665,35.13075,46.841,58.55125
2666,37.368,49.824,62.28
2667,44.751,59.668,74.585
2668,52.2315,69.642,87.0525
2669,7.443,9.924,12.405
2670,105.6555,140.874,176.0925
2671,127.39425,169.859,212.32375
2672,139.48575,185.981,232.47625
2673,135.2055,180.274,225.3425
2674,125.259,167.012,208.765
2675,96.1305,128.174,160.2175
2676,94.45575,125.941,157.42625
2677,102.1935,136.258,170.3225
2678,94.9935,126.658,158.3225
2679,110.673,147.564,184.455
2680,151.5435,202.058,252.5725
2681,176.20125,234.935,293.66875
2682,183.98175,245.309,306.63625
2683,157.96425,210.619,263.27375
2684,134.50425,179.339,224.17375
2685,82.32675,109.769,137.21125
2686,54.657,72.876,91.095
2687,34.914,46.552,58.19
2688,16.83675,22.449,28.06125
2689,31.47525,41.967,52.45875
2690,36.369,48.492,60.615
2691,3.8415,5.122,6.4025
2692,40.05675,53.409,66.76125
2693,53.5065,71.342,89.1775
2694,8.93625,11.915,14.89375
2695,152.4345,203.246,254.0575
2696,186.41475,248.553,310.69125
2697,15.465,20.62,25.775
2698,93.90675,125.209,156.51125
2699,67.56975,90.093,112.61625
2700,78.22575,104.301,130.37625
2701,74.1285,98.838,123.5475
2702,78.4995,104.666,130.8325
2703,129.93375,173.245,216.55625
2704,118.404,157.872,197.34
2705,144.651,192.868,241.085
2706,188.8995,251.866,314.8325
2707,20.0265,26.702,33.3775
2708,178.31925,237.759,297.19875
2709,111.951,149.268,186.585
2710,47.75475,63.673,79.59125
2711,17.0535,22.738,28.4225
2712,28.461,37.948,47.435
2713,34.491,45.988,57.485
2714,4.185,5.58,6.975
2715,43.7835,58.378,72.9725
2716,45.012,60.016,75.02
2717,54.942,73.256,91.57
2718,88.2105,117.614,147.0175
2719,165.82725,221.103,276.37875
2720,204.79275,273.057,341.32125
2721,168.28425,224.379,280.47375
2722,10.596,14.128,17.66
2723,88.22625,117.635,147.04375
2724,67.34025,89.787,112.23375
2725,82.34175,109.789,137.23625
2726,81.88875,109.185,136.48125
2727,90.23325,120.311,150.38875
2728,126.40125,168.535,210.66875
2729,144.1185,192.158,240.1975
2730,211.392,281.856,352.32
2731,224.2065,298.942,373.6775
2732,193.90425,258.539,323.17375
2733,11.55075,15.401,19.25125
2734,57.69075,76.921,96.15125
2735,31.31625,41.755,52.19375
2736,27.08775,36.117,45.14625
2737,36.2205,48.294,60.3675
2738,33.61125,44.815,56.01875
2739,38.0085,50.678,63.3475
2740,49.0455,65.394,81.7425
2741,63.957,85.276,106.595
2742,96.32175,128.429,160.53625
2743,178.24425,237.659,297.07375
2744,204.75825,273.011,341.26375
2745,168.777,225.036,281.295
2746,92.02575,122.701,153.37625
2747,71.55825,95.411,119.26375
2748,56.77575,75.701,94.62625
2749,71.9955,95.994,119.9925
2750,91.4745,121.966,152.4575
2751,107.3655,143.154,178.9425
2752,125.241,166.988,208.735
2753,14.2065,18.942,23.6775
2754,19.335,25.78,32.225
2755,213.234,284.312,355.39
2756,19.254,25.672,32.09
2757,122.69925,163.599,204.49875
2758,44.457,59.276,74.095
2759,17.09625,22.795,28.49375
2760,12.35775,16.477,20.59625
2761,16.5495,22.066,27.5825
2762,25.51275,34.017,42.52125
2763,39.9735,53.298,66.6225
2764,44.11425,58.819,73.52375
2765,53.72475,71.633,89.54125
2766,99.76725,133.023,166.27875
2767,175.929,234.572,293.215
2768,216.52425,288.699,360.87375
2769,177.66825,236.891,296.11375
2770,92.4165,123.222,154.0275
2771,7.158,9.544,11.93
2772,74.5395,99.386,124.2325
2773,7.99875,10.665,13.33125
2774,84.51675,112.689,140.86125
2775,83.139,110.852,138.565
2776,100.56525,134.087,167.60875
2777,13.77675,18.369,22.96125
2778,193.092,257.456,321.82
2779,227.6955,303.594,379.4925
2780,17.88075,23.841,29.80125
2781,115.34025,153.787,192.23375
2782,54.5055,72.674,90.8425
2783,34.48725,45.983,57.47875
2784,27.0495,36.066,45.0825
2785,35.358,47.144,58.93
2786,3.0015,4.002,5.0025
2787,35.529,47.372,59.215
2788,44.1885,58.918,73.6475
2789,59.69025,79.587,99.48375
2790,107.73075,143.641,179.55125
2791,172.68825,230.251,287.81375
2792,197.5215,263.362,329.2025
2793,171.354,228.472,285.59
2794,105.021,140.028,175.035
2795,86.06925,114.759,143.44875
2796,7.5075,10.01,12.5125
2797,8.73225,11.643,14.55375
2798,89.59425,119.459,149.32375
2799,90.5805,120.774,150.9675
2800,105.42375,140.565,175.70625
2801,14.98875,19.985,24.98125
2802,182.44275,243.257,304.07125
2803,213.633,284.844,356.055
2804,180.756,241.008,301.26
2805,128.7555,171.674,214.5925
2806,51.62625,68.835,86.04375
2807,18.71175,24.949,31.18625
2808,12.2415,16.322,20.4025
2809,17.76675,23.689,29.61125
2810,3.02175,4.029,5.03625
2811,30.59775,40.797,50.99625
2812,40.7235,54.298,67.8725
2813,63.81525,85.087,106.35875
2814,88.737,118.316,147.895
2815,11.6355,15.514,19.3925
2816,128.799,171.732,214.665
2817,11.409,15.212,19.015
2818,116.256,155.008,193.76
2819,109.43775,145.917,182.39625
2820,137.7015,183.602,229.5025
2821,132.34125,176.455,220.56875
2822,114.5445,152.726,190.9075
2823,109.236,145.648,182.06
2824,134.30475,179.073,223.84125
2825,170.35725,227.143,283.92875
2826,175.06725,233.423,291.77875
2827,167.38725,223.183,278.97875
2828,13.623,18.164,22.705
2829,95.2845,127.046,158.8075
2830,59.0715,78.762,98.4525
2831,21.51825,28.691,35.86375
2832,15.7815,21.042,26.3025
2833,15.45375,20.605,25.75625
2834,1.812,2.416,3.02
2835,21.7965,29.062,36.3275
2836,38.139,50.852,63.565
2837,51.888,69.184,86.48
2838,9.00375,12.005,15.00625
2839,118.302,157.736,197.17
2840,160.8765,214.502,268.1275
2841,14.00475,18.673,23.34125
2842,118.16625,157.555,196.94375
2843,107.68575,143.581,179.47625
2844,92.8965,123.862,154.8275
2845,86.27175,115.029,143.78625
2846,109.50525,146.007,182.50875
2847,111.34425,148.459,185.57375
2848,122.27025,163.027,203.78375
2849,157.59675,210.129,262.66125
2850,170.5095,227.346,284.1825
2851,177.2745,236.366,295.4575
2852,142.54125,190.055,237.56875
2853,101.1915,134.922,168.6525
2854,5.62725,7.503,9.37875
2855,37.24425,49.659,62.07375
2856,28.72725,38.303,47.87875
2857,31.55175,42.069,52.58625
2858,36.98325,49.311,61.63875
2859,33.44925,44.599,55.74875
2860,38.5005,51.334,64.1675
2861,54.56475,72.753,90.94125
2862,86.127,114.836,143.545
2863,17.5845,23.446,29.3075
2864,21.71775,28.957,36.19625
2865,169.34025,225.787,282.23375
2866,111.71325,148.951,186.18875
2867,81.21075,108.281,135.35125
2868,70.98075,94.641,118.30125
2869,88.42425,117.899,147.37375
2870,85.158,113.544,141.93
2871,91.548,122.064,152.58
2872,116.07075,154.761,193.45125
2873,145.3005,193.734,242.1675
2874,193.99575,258.661,323.32625
2875,213.89625,285.195,356.49375
2876,178.71525,238.287,297.85875
2877,122.154,162.872,203.59
2878,55.18575,73.581,91.97625
2879,32.187,42.916,53.645
2880,13.38375,17.845,22.30625
2881,28.80675,38.409,48.01125
2882,38.958,51.944,64.93
2883,32.66175,43.549,54.43625
2884,34.9185,46.558,58.1975
2885,48.75375,65.005,81.25625
2886,97.056,129.408,161.76
2887,158.8935,211.858,264.8225
2888,19.15275,25.537,31.92125
2889,15.61275,20.817,26.02125
2890,99.6915,132.922,166.1525
2891,83.51175,111.349,139.18625
2892,7.43625,9.915,12.39375
2893,75.11625,100.155,125.19375
2894,80.60475,107.473,134.34125
2895,104.14875,138.865,173.58125
2896,108.6945,144.926,181.1575
2897,134.60475,179.473,224.34125
2898,191.178,254.904,318.63
2899,211.6395,282.186,352.7325
2900,181.6605,242.214,302.7675
2901,126.31875,168.425,210.53125
2902,61.2885,81.718,102.1475
2903,33.89925,45.199,56.49875
2904,2.661,3.548,4.435
2905,35.37375,47.165,58.95625
2906,31.98525,42.647,53.30875
2907,36.813,49.084,61.355
2908,40.85025,54.467,68.08375
2909,53.31225,71.083,88.85375
2910,100.7565,134.342,167.9275
2911,169.41825,225.891,282.36375
2912,206.013,274.684,343.355
2913,178.82625,238.435,298.04375
2914,101.307,135.076,168.845
2915,79.998,106.664,133.33
2916,6.77925,9.039,11.29875
2917,76.42575,101.901,127.37625
2918,84.027,112.036,140.045
2919,94.6995,126.266,157.8325
2920,111.39825,148.531,185.66375
2921,141.81525,189.087,236.35875
2922,21.74325,28.991,36.23875
2923,235.059,313.412,391.765
2924,200.7555,267.674,334.5925
2925,122.26125,163.015,203.76875
2926,59.29275,79.057,98.82125
2927,19.542,26.056,32.57
2928,26.79675,35.729,44.66125
2929,34.56975,46.093,57.61625
2930,35.93325,47.911,59.88875
2931,36.01575,48.021,60.02625
2932,40.5555,54.074,67.5925
2933,55.94775,74.597,93.24625
2934,90.44925,120.599,150.74875
2935,18.828,25.104,31.38
2936,185.11425,246.819,308.52375
2937,138.56025,184.747,230.93375
2938,90.50925,120.679,150.84875
2939,8.40975,11.213,14.01625
2940,94.7715,126.362,157.9525
2941,82.7115,110.282,137.8525
2942,92.133,122.844,153.555
2943,9.4875,12.65,15.8125
2944,95.27775,127.037,158.79625
2945,135.81225,181.083,226.35375
2946,185.973,247.964,309.955
2947,209.42775,279.237,349.04625
2948,169.2405,225.654,282.0675
2949,11.62575,15.501,19.37625
2950,51.46275,68.617,85.77125
2951,17.35425,23.139,28.92375
2952,13.461,17.948,22.435
2953,18.01125,24.015,30.01875
2954,22.75875,30.345,37.93125
2955,36.90375,49.205,61.50625
2956,48.59775,64.797,80.99625
2957,66.1995,88.266,110.3325
2958,95.38125,127.175,158.96875
2959,163.7805,218.374,272.9675
2960,199.33875,265.785,332.23125
2961,156.9045,209.206,261.5075
2962,95.2185,126.958,158.6975
2963,86.937,115.916,144.895
2964,83.42175,111.229,139.03625
2965,78.807,105.076,131.345
2966,68.89575,91.861,114.82625
2967,88.8405,118.454,148.0675
2968,127.9935,170.658,213.3225
2969,121.75875,162.345,202.93125
2970,179.502,239.336,299.17
2971,199.37025,265.827,332.28375
2972,170.3385,227.118,283.8975
2973,117.73725,156.983,196.22875
2974,54.927,73.236,91.545
2975,33.723,44.964,56.205
2976,26.67225,35.563,44.45375
2977,32.7645,43.686,54.6075
2978,32.5095,43.346,54.1825
2979,29.9295,39.906,49.8825
2980,34.42575,45.901,57.37625
2981,60.09375,80.125,100.15625
2982,92.043,122.724,153.405
2983,131.86575,175.821,219.77625
2984,153.399,204.532,255.665
2985,14.469,19.292,24.115
2986,102.18525,136.247,170.30875
2987,101.43675,135.249,169.06125
2988,89.7285,119.638,149.5475
2989,95.70075,127.601,159.50125
2990,95.89575,127.861,159.82625
2991,142.47075,189.961,237.45125
2992,151.09725,201.463,251.82875
2993,166.28475,221.713,277.14125
2994,190.689,254.252,317.815
2995,172.38825,229.851,287.31375
2996,138.5055,184.674,230.8425
2997,99.38625,132.515,165.64375
2998,5.43,7.24,9.05
2999,27.58725,36.783,45.97875
3000,14.30025,19.067,23.83375
3001,21.78075,29.041,36.30125
3002,33.59475,44.793,55.99125
3003,34.0935,45.458,56.8225
3004,5.0085,6.678,8.3475
3005,55.638,74.184,92.73
3006,114.564,152.752,190.94
3007,124.26375,165.685,207.10625
3008,146.439,195.252,244.065
3009,122.57775,163.437,204.29625
3010,111.7515,149.002,186.2525
3011,99.096,132.128,165.16
3012,105.27825,140.371,175.46375
3013,90.2895,120.386,150.4825
3014,96.98925,129.319,161.64875
3015,12.801,17.068,21.335
3016,129.48825,172.651,215.81375
3017,16.02975,21.373,26.71625
3018,173.23275,230.977,288.72125
3019,175.03275,233.377,291.72125
3020,125.74275,167.657,209.57125
3021,94.461,125.948,157.435
3022,60.3315,80.442,100.5525
3023,3.84,5.12,6.4
3024,12.74175,16.989,21.23625
3025,15.894,21.192,26.49
3026,24.97425,33.299,41.62375
3027,41.412,55.216,69.02
3028,45.1635,60.218,75.2725
3029,64.2585,85.678,107.0975
3030,83.78325,111.711,139.63875
3031,150.459,200.612,250.765
3032,166.0755,221.434,276.7925
3033,156.48375,208.645,260.80625
3034,98.751,131.668,164.585
3035,81.3735,108.498,135.6225
3036,86.92425,115.899,144.87375
3037,80.0535,106.738,133.4225
3038,79.437,105.916,132.395
3039,84.38475,112.513,140.64125
3040,106.42425,141.899,177.37375
3041,165.38475,220.513,275.64125
3042,198.5055,264.674,330.8425
3043,216.94275,289.257,361.57125
3044,169.25625,225.675,282.09375
3045,118.599,158.132,197.665
3046,3.80175,5.069,6.33625
3047,20.31975,27.093,33.86625
3048,26.481,35.308,44.135
3049,33.498,44.664,55.83
3050,3.48975,4.653,5.81625
3051,36.25275,48.337,60.42125
3052,49.401,65.868,82.335
3053,61.85625,82.475,103.09375
3054,102.891,137.188,171.485
3055,168.21225,224.283,280.35375
3056,226.55775,302.077,377.59625
3057,174.171,232.228,290.285
3058,106.31175,141.749,177.18625
3059,77.60925,103.479,129.34875
3060,77.3355,103.114,128.8925
3061,80.8695,107.826,134.7825
3062,80.53425,107.379,134.22375
3063,80.42625,107.235,134.04375
3064,130.33875,173.785,217.23125
3065,140.68725,187.583,234.47875
3066,181.602,242.136,302.67
3067,199.9965,266.662,333.3275
3068,18.73425,24.979,31.22375
3069,129.68475,172.913,216.14125
3070,63.09675,84.129,105.16125
3071,30.43875,40.585,50.73125
3072,17.1165,22.822,28.5275
3073,30.906,41.208,51.51
3074,34.28175,45.709,57.13625
3075,37.71825,50.291,62.86375
3076,41.05725,54.743,68.42875
3077,52.97775,70.637,88.29625
3078,92.64825,123.531,154.41375
3079,148.3005,197.734,247.1675
3080,19.52175,26.029,32.53625
3081,175.884,234.512,293.14
3082,129.39975,172.533,215.66625
3083,85.96575,114.621,143.27625
3084,79.3215,105.762,132.2025
3085,76.182,101.576,126.97
3086,74.18475,98.913,123.64125
3087,88.49475,117.993,147.49125
3088,118.14675,157.529,196.91125
3089,150.699,200.932,251.165
3090,227.859,303.812,379.765
3091,218.91525,291.887,364.85875
3092,176.844,235.792,294.74
3093,111.438,148.584,185.73
3094,57.50025,76.667,95.83375
3095,31.84275,42.457,53.07125
3096,27.2835,36.378,45.4725
3097,32.088,42.784,53.48
3098,42.49725,56.663,70.82875
3099,36.63075,48.841,61.05125
3100,39.519,52.692,65.865
3101,53.5095,71.346,89.1825
3102,8.90625,11.875,14.84375
3103,160.49775,213.997,267.49625
3104,226.31925,301.759,377.19875
3105,160.85925,214.479,268.09875
3106,102.588,136.784,170.98
3107,93.68325,124.911,156.13875
3108,75.11625,100.155,125.19375
3109,79.27275,105.697,132.12125
3110,86.6235,115.498,144.3725
3111,90.6405,120.854,151.0675
3112,130.95825,174.611,218.26375
3113,147.55425,196.739,245.92375
3114,190.704,254.272,317.84
3115,197.1465,262.862,328.5775
3116,164.17425,218.899,273.62375
3117,123.2835,164.378,205.4725
3118,5.808,7.744,9.68
3119,33.7305,44.974,56.2175
3120,26.57775,35.437,44.29625
3121,2.8635,3.818,4.7725
3122,33.45075,44.601,55.75125
3123,35.5095,47.346,59.1825
3124,39.72675,52.969,66.21125
3125,60.70875,80.945,101.18125
3126,100.722,134.296,167.87
3127,168.6195,224.826,281.0325
3128,200.562,267.416,334.27
3129,161.28225,215.043,268.80375
3130,101.39025,135.187,168.98375
3131,73.1985,97.598,121.9975
3132,78.38775,104.517,130.64625
3133,76.4535,101.938,127.4225
3134,94.34625,125.795,157.24375
3135,103.9845,138.646,173.3075
3136,98.12625,130.835,163.54375
3137,132.47025,176.627,220.78375
3138,224.68725,299.583,374.47875
3139,230.70825,307.611,384.51375
3140,18.366,24.488,30.61
3141,127.85175,170.469,213.08625
3142,44.09025,58.787,73.48375
3143,23.736,31.648,39.56
3144,28.21125,37.615,47.01875
3145,31.67025,42.227,52.78375
3146,36.00375,48.005,60.00625
3147,36.2265,48.302,60.3775
3148,40.43025,53.907,67.38375
3149,56.65725,75.543,94.42875
3150,95.96625,127.955,159.94375
3151,121.23675,161.649,202.06125
3152,136.55325,182.071,227.58875
3153,111.8595,149.146,186.4325
3154,128.4855,171.314,214.1425
3155,120.1335,160.178,200.2225
3156,110.57625,147.435,184.29375
3157,114.4485,152.598,190.7475
3158,96.738,128.984,161.23
3159,112.1715,149.562,186.9525
3160,119.26725,159.023,198.77875
3161,144.21825,192.291,240.36375
3162,161.64525,215.527,269.40875
3163,178.72275,238.297,297.87125
3164,154.23525,205.647,257.05875
3165,98.6565,131.542,164.4275
3166,63.07725,84.103,105.12875
3167,35.99925,47.999,59.99875
3168,2.79975,3.733,4.66625
3169,37.86975,50.493,63.11625
3170,41.69625,55.595,69.49375
3171,38.9235,51.898,64.8725
3172,36.92625,49.235,61.54375
3173,57.30525,76.407,95.50875
3174,111.1095,148.146,185.1825
3175,130.52775,174.037,217.54625
3176,145.09275,193.457,241.82125
3177,148.82775,198.437,248.04625
3178,117.2355,156.314,195.3925
3179,89.88075,119.841,149.80125
3180,101.88675,135.849,169.81125
3181,93.3465,124.462,155.5775
3182,95.0385,126.718,158.3975
3183,114.933,153.244,191.555
3184,130.37175,173.829,217.28625
3185,158.637,211.516,264.395
3186,183.90075,245.201,306.50125
3187,187.1745,249.566,311.9575
3188,151.614,202.152,252.69
3189,111.36375,148.485,185.60625
3190,67.233,89.644,112.055
3191,2.1645,2.886,3.6075
3192,15.9555,21.274,26.5925
3193,23.433,31.244,39.055
3194,29.34375,39.125,48.90625
3195,32.78925,43.719,54.64875
3196,51.069,68.092,85.115
3197,65.9565,87.942,109.9275
3198,80.99325,107.991,134.98875
3199,15.18225,20.243,25.30375
3200,200.14125,266.855,333.56875
3201,158.6865,211.582,264.4775
3202,130.00125,173.335,216.66875
3203,86.54475,115.393,144.24125
3204,77.0565,102.742,128.4275
3205,78.714,104.952,131.19
3206,99.168,132.224,165.28
3207,82.398,109.864,137.33
3208,95.808,127.744,159.68
3209,120.3285,160.438,200.5475
3210,196.9305,262.574,328.2175
3211,219.003,292.004,365.005
3212,198.07125,264.095,330.11875
3213,106.7955,142.394,177.9925
3214,42.867,57.156,71.445
3215,18.2595,24.346,30.4325
3216,13.74225,18.323,22.90375
3217,30.3105,40.414,50.5175
3218,31.76775,42.357,52.94625
3219,40.2465,53.662,67.0775
3220,4.506,6.008,7.51
3221,54.7995,73.066,91.3325
3222,98.64675,131.529,164.41125
3223,156.1215,208.162,260.2025
3224,186.03525,248.047,310.05875
3225,162.46125,216.615,270.76875
3226,101.66925,135.559,169.44875
3227,90.97725,121.303,151.62875
3228,76.92975,102.573,128.21625
3229,74.12025,98.827,123.53375
3230,80.91525,107.887,134.85875
3231,97.35675,129.809,162.26125
3232,120.25125,160.335,200.41875
3233,152.43675,203.249,254.06125
3234,200.94825,267.931,334.91375
3235,212.94075,283.921,354.90125
3236,175.72425,234.299,292.87375
3237,119.5245,159.366,199.2075
3238,61.60125,82.135,102.66875
3239,31.287,41.716,52.145
3240,30.06075,40.081,50.10125
3241,29.30475,39.073,48.84125
3242,32.77275,43.697,54.62125
3243,36.87675,49.169,61.46125
3244,4.06875,5.425,6.78125
3245,6.59025,8.787,10.98375
3246,97.26375,129.685,162.10625
3247,161.1135,214.818,268.5225
3248,209.031,278.708,348.385
3249,180.078,240.104,300.13
3250,107.3415,143.122,178.9025
3251,89.9385,119.918,149.8975
3252,8.4765,11.302,14.1275
