meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030
629,85.225,85.225,85.225,85.225,85.225
630,136.069,136.069,136.069,136.069,136.069
631,179.608,179.608,179.608,179.608,179.608
632,172.066,172.066,172.066,172.066,172.066
633,158.628,158.628,158.628,158.628,158.628
634,16.045,16.045,16.045,16.045,16.045
635,14.477,14.477,14.477,14.477,14.477
636,16.718,16.718,16.718,16.718,16.718
637,141.387,141.387,141.387,141.387,141.387
638,119.413,119.413,119.413,119.413,119.413
639,156.144,156.144,156.144,156.144,156.144
640,176.362,176.362,176.362,176.362,176.362
641,200.332,200.332,200.332,200.332,200.332
642,227.737,227.737,227.737,227.737,227.737
643,244.211,244.211,244.211,244.211,244.211
644,218.055,218.055,218.055,218.055,218.055
645,136.218,136.218,136.218,136.218,136.218
646,71.715,71.715,71.715,71.715,71.715
647,48.533,48.533,48.533,48.533,48.533
648,35.209,35.209,35.209,35.209,35.209
649,40.446,40.446,40.446,40.446,40.446
650,40.013,40.013,40.013,40.013,40.013
651,4.954,4.954,4.954,4.954,4.954
652,67.614,67.614,67.614,67.614,67.614
653,74.371,74.371,74.371,74.371,74.371
654,123.097,123.097,123.097,123.097,123.097
655,180.348,180.348,180.348,180.348,180.348
656,188.531,188.531,188.531,188.531,188.531
657,151.192,151.192,151.192,151.192,151.192
658,144.297,144.297,144.297,144.297,144.297
659,11.934,11.934,11.934,11.934,11.934
660,152.829,152.829,152.829,152.829,152.829
661,139.246,139.246,139.246,139.246,139.246
662,136.017,136.017,136.017,136.017,136.017
663,144.715,144.715,144.715,144.715,144.715
664,175.766,175.766,175.766,175.766,175.766
665,221.809,221.809,221.809,221.809,221.809
666,234.826,234.826,234.826,234.826,234.826
667,225.057,225.057,225.057,225.057,225.057
668,183.879,183.879,183.879,183.879,183.879
669,101.642,101.642,101.642,101.642,101.642
670,61.366,61.366,61.366,61.366,61.366
671,26.911,26.911,26.911,26.911,26.911
672,34.442,34.442,34.442,34.442,34.442
673,41.612,41.612,41.612,41.612,41.612
674,45.234,45.234,45.234,45.234,45.234
675,41.694,41.694,41.694,41.694,41.694
676,56.275,56.275,56.275,56.275,56.275
677,66.225,66.225,66.225,66.225,66.225
678,11.473,11.473,11.473,11.473,11.473
679,194.794,194.794,194.794,194.794,194.794
680,240.143,240.143,240.143,240.143,240.143
681,253.367,253.367,253.367,253.367,253.367
682,122.904,122.904,122.904,122.904,122.904
683,102.548,102.548,102.548,102.548,102.548
684,85.715,85.715,85.715,85.715,85.715
685,88.115,88.115,88.115,88.115,88.115
686,116.501,116.501,116.501,116.501,116.501
687,120.409,120.409,120.409,120.409,120.409
688,147.362,147.362,147.362,147.362,147.362
689,178.018,178.018,178.018,178.018,178.018
690,240.979,240.979,240.979,240.979,240.979
691,254.277,254.277,254.277,254.277,254.277
692,218.747,218.747,218.747,218.747,218.747
693,144.002,144.002,144.002,144.002,144.002
694,63.017,63.017,63.017,63.017,63.017
695,28.888,28.888,28.888,28.888,28.888
696,35.699,35.699,35.699,35.699,35.699
697,39.023,39.023,39.023,39.023,39.023
698,42.619,42.619,42.619,42.619,42.619
699,50.459,50.459,50.459,50.459,50.459
700,58.683,58.683,58.683,58.683,58.683
701,80.626,80.626,80.626,80.626,80.626
702,116.394,116.394,116.394,116.394,116.394
703,202.424,202.424,202.424,202.424,202.424
704,265.586,265.586,265.586,265.586,265.586
705,214.891,214.891,214.891,214.891,214.891
706,122.667,122.667,122.667,122.667,122.667
707,9.943,9.943,9.943,9.943,9.943
708,93.032,93.032,93.032,93.032,93.032
709,129.938,129.938,129.938,129.938,129.938
710,122.889,122.889,122.889,122.889,122.889
711,12.184,12.184,12.184,12.184,12.184
712,156.826,156.826,156.826,156.826,156.826
713,21.348,21.348,21.348,21.348,21.348
714,257.961,257.961,257.961,257.961,257.961
715,269.021,269.021,269.021,269.021,269.021
716,237.147,237.147,237.147,237.147,237.147
717,147.104,147.104,147.104,147.104,147.104
718,57.607,57.607,57.607,57.607,57.607
719,23.373,23.373,23.373,23.373,23.373
720,35.519,35.519,35.519,35.519,35.519
721,41.426,41.426,41.426,41.426,41.426
722,46.629,46.629,46.629,46.629,46.629
723,68.233,68.233,68.233,68.233,68.233
724,62.467,62.467,62.467,62.467,62.467
725,73.857,73.857,73.857,73.857,73.857
726,15.77,15.77,15.77,15.77,15.77
727,241.495,241.495,241.495,241.495,241.495
728,296.752,296.752,296.752,296.752,296.752
729,247.568,247.568,247.568,247.568,247.568
730,129.398,129.398,129.398,129.398,129.398
731,104.208,104.208,104.208,104.208,104.208
732,99.978,99.978,99.978,99.978,99.978
733,104.626,104.626,104.626,104.626,104.626
734,12.574,12.574,12.574,12.574,12.574
735,123.331,123.331,123.331,123.331,123.331
736,15.099,15.099,15.099,15.099,15.099
737,199.774,199.774,199.774,199.774,199.774
738,274.014,274.014,274.014,274.014,274.014
739,294.909,294.909,294.909,294.909,294.909
740,245.175,245.175,245.175,245.175,245.175
741,162.114,162.114,162.114,162.114,162.114
742,71.919,71.919,71.919,71.919,71.919
743,41.015,41.015,41.015,41.015,41.015
744,36.862,36.862,36.862,36.862,36.862
745,41.621,41.621,41.621,41.621,41.621
746,39.093,39.093,39.093,39.093,39.093
747,43.294,43.294,43.294,43.294,43.294
748,4.794,4.794,4.794,4.794,4.794
749,68.206,68.206,68.206,68.206,68.206
750,147.281,147.281,147.281,147.281,147.281
751,219.786,219.786,219.786,219.786,219.786
752,261.118,261.118,261.118,261.118,261.118
753,208.081,208.081,208.081,208.081,208.081
754,129.655,129.655,129.655,129.655,129.655
755,109.169,109.169,109.169,109.169,109.169
756,103.246,103.246,103.246,103.246,103.246
757,107.501,107.501,107.501,107.501,107.501
758,10.305,10.305,10.305,10.305,10.305
759,135.461,135.461,135.461,135.461,135.461
760,157.056,157.056,157.056,157.056,157.056
761,202.113,202.113,202.113,202.113,202.113
762,250.092,250.092,250.092,250.092,250.092
763,264.093,264.093,264.093,264.093,264.093
764,233.282,233.282,233.282,233.282,233.282
765,148.996,148.996,148.996,148.996,148.996
766,69.943,69.943,69.943,69.943,69.943
767,43.701,43.701,43.701,43.701,43.701
768,20.966,20.966,20.966,20.966,20.966
769,40.947,40.947,40.947,40.947,40.947
770,48.838,48.838,48.838,48.838,48.838
771,57.035,57.035,57.035,57.035,57.035
772,64.231,64.231,64.231,64.231,64.231
773,8.044,8.044,8.044,8.044,8.044
774,122.721,122.721,122.721,122.721,122.721
775,205.653,205.653,205.653,205.653,205.653
776,242.152,242.152,242.152,242.152,242.152
777,219.084,219.084,219.084,219.084,219.084
778,148.647,148.647,148.647,148.647,148.647
779,99.422,99.422,99.422,99.422,99.422
780,13.217,13.217,13.217,13.217,13.217
781,124.965,124.965,124.965,124.965,124.965
782,98.426,98.426,98.426,98.426,98.426
783,112.783,112.783,112.783,112.783,112.783
784,14.701,14.701,14.701,14.701,14.701
785,170.397,170.397,170.397,170.397,170.397
786,23.836,23.836,23.836,23.836,23.836
787,259.577,259.577,259.577,259.577,259.577
788,227.044,227.044,227.044,227.044,227.044
789,155.223,155.223,155.223,155.223,155.223
790,61.898,61.898,61.898,61.898,61.898
791,41.279,41.279,41.279,41.279,41.279
792,20.457,20.457,20.457,20.457,20.457
793,23.804,23.804,23.804,23.804,23.804
794,40.804,40.804,40.804,40.804,40.804
795,49.082,49.082,49.082,49.082,49.082
796,59.631,59.631,59.631,59.631,59.631
797,84.909,84.909,84.909,84.909,84.909
798,134.667,134.667,134.667,134.667,134.667
799,170.482,170.482,170.482,170.482,170.482
800,184.561,184.561,184.561,184.561,184.561
801,167.984,167.984,167.984,167.984,167.984
802,144.475,144.475,144.475,144.475,144.475
803,114.333,114.333,114.333,114.333,114.333
804,132.247,132.247,132.247,132.247,132.247
805,13.765,13.765,13.765,13.765,13.765
806,14.922,14.922,14.922,14.922,14.922
807,161.008,161.008,161.008,161.008,161.008
808,158.644,158.644,158.644,158.644,158.644
809,20.125,20.125,20.125,20.125,20.125
810,263.941,263.941,263.941,263.941,263.941
811,247.537,247.537,247.537,247.537,247.537
812,191.208,191.208,191.208,191.208,191.208
813,134.169,134.169,134.169,134.169,134.169
814,69.889,69.889,69.889,69.889,69.889
815,46.627,46.627,46.627,46.627,46.627
816,37.347,37.347,37.347,37.347,37.347
817,48.383,48.383,48.383,48.383,48.383
818,49.727,49.727,49.727,49.727,49.727
819,53.841,53.841,53.841,53.841,53.841
820,61.983,61.983,61.983,61.983,61.983
821,86.547,86.547,86.547,86.547,86.547
822,151.829,151.829,151.829,151.829,151.829
823,187.815,187.815,187.815,187.815,187.815
824,215.027,215.027,215.027,215.027,215.027
825,173.761,173.761,173.761,173.761,173.761
826,168.156,168.156,168.156,168.156,168.156
827,130.113,130.113,130.113,130.113,130.113
828,137.738,137.738,137.738,137.738,137.738
829,126.955,126.955,126.955,126.955,126.955
830,124.283,124.283,124.283,124.283,124.283
831,160.428,160.428,160.428,160.428,160.428
832,169.573,169.573,169.573,169.573,169.573
833,230.962,230.962,230.962,230.962,230.962
834,249.777,249.777,249.777,249.777,249.777
835,24.499,24.499,24.499,24.499,24.499
836,200.926,200.926,200.926,200.926,200.926
837,133.734,133.734,133.734,133.734,133.734
838,80.617,80.617,80.617,80.617,80.617
839,4.378,4.378,4.378,4.378,4.378
840,37.491,37.491,37.491,37.491,37.491
841,51.527,51.527,51.527,51.527,51.527
842,55.326,55.326,55.326,55.326,55.326
843,48.071,48.071,48.071,48.071,48.071
844,49.776,49.776,49.776,49.776,49.776
845,71.977,71.977,71.977,71.977,71.977
846,134.198,134.198,134.198,134.198,134.198
847,217.352,217.352,217.352,217.352,217.352
848,238.656,238.656,238.656,238.656,238.656
849,251.819,251.819,251.819,251.819,251.819
850,150.033,150.033,150.033,150.033,150.033
851,119.267,119.267,119.267,119.267,119.267
852,106.886,106.886,106.886,106.886,106.886
853,100.121,100.121,100.121,100.121,100.121
854,126.024,126.024,126.024,126.024,126.024
855,118.419,118.419,118.419,118.419,118.419
856,150.104,150.104,150.104,150.104,150.104
857,200.729,200.729,200.729,200.729,200.729
858,234.113,234.113,234.113,234.113,234.113
859,27.437,27.437,27.437,27.437,27.437
860,244.959,244.959,244.959,244.959,244.959
861,144.754,144.754,144.754,144.754,144.754
862,71.406,71.406,71.406,71.406,71.406
863,31.532,31.532,31.532,31.532,31.532
864,15.507,15.507,15.507,15.507,15.507
865,25.633,25.633,25.633,25.633,25.633
866,25.881,25.881,25.881,25.881,25.881
867,45.039,45.039,45.039,45.039,45.039
868,60.572,60.572,60.572,60.572,60.572
869,74.701,74.701,74.701,74.701,74.701
870,137.028,137.028,137.028,137.028,137.028
871,21.587,21.587,21.587,21.587,21.587
872,272.522,272.522,272.522,272.522,272.522
873,225.698,225.698,225.698,225.698,225.698
874,12.818,12.818,12.818,12.818,12.818
875,113.012,113.012,113.012,113.012,113.012
876,92.243,92.243,92.243,92.243,92.243
877,106.216,106.216,106.216,106.216,106.216
878,10.772,10.772,10.772,10.772,10.772
879,128.259,128.259,128.259,128.259,128.259
880,168.299,168.299,168.299,168.299,168.299
881,204.149,204.149,204.149,204.149,204.149
882,265.002,265.002,265.002,265.002,265.002
883,277.006,277.006,277.006,277.006,277.006
884,22.775,22.775,22.775,22.775,22.775
885,12.805,12.805,12.805,12.805,12.805
886,58.755,58.755,58.755,58.755,58.755
887,29.687,29.687,29.687,29.687,29.687
888,20.363,20.363,20.363,20.363,20.363
889,24.464,24.464,24.464,24.464,24.464
890,30.377,30.377,30.377,30.377,30.377
891,39.363,39.363,39.363,39.363,39.363
892,53.068,53.068,53.068,53.068,53.068
893,75.938,75.938,75.938,75.938,75.938
894,120.756,120.756,120.756,120.756,120.756
895,216.077,216.077,216.077,216.077,216.077
896,256.948,256.948,256.948,256.948,256.948
897,222.215,222.215,222.215,222.215,222.215
898,143.876,143.876,143.876,143.876,143.876
899,116.801,116.801,116.801,116.801,116.801
900,145.014,145.014,145.014,145.014,145.014
901,105.778,105.778,105.778,105.778,105.778
902,102.982,102.982,102.982,102.982,102.982
903,127.242,127.242,127.242,127.242,127.242
904,146.049,146.049,146.049,146.049,146.049
905,197.096,197.096,197.096,197.096,197.096
906,252.267,252.267,252.267,252.267,252.267
907,251.202,251.202,251.202,251.202,251.202
908,256.408,256.408,256.408,256.408,256.408
909,174.025,174.025,174.025,174.025,174.025
910,78.505,78.505,78.505,78.505,78.505
911,4.246,4.246,4.246,4.246,4.246
912,36.445,36.445,36.445,36.445,36.445
913,40.016,40.016,40.016,40.016,40.016
914,41.964,41.964,41.964,41.964,41.964
915,47.153,47.153,47.153,47.153,47.153
916,50.577,50.577,50.577,50.577,50.577
917,81.999,81.999,81.999,81.999,81.999
918,114.353,114.353,114.353,114.353,114.353
919,189.219,189.219,189.219,189.219,189.219
920,246.097,246.097,246.097,246.097,246.097
921,206.578,206.578,206.578,206.578,206.578
922,143.679,143.679,143.679,143.679,143.679
923,106.556,106.556,106.556,106.556,106.556
924,104.876,104.876,104.876,104.876,104.876
925,133.933,133.933,133.933,133.933,133.933
926,10.345,10.345,10.345,10.345,10.345
927,127.887,127.887,127.887,127.887,127.887
928,183.429,183.429,183.429,183.429,183.429
929,187.233,187.233,187.233,187.233,187.233
930,22.5,22.5,22.5,22.5,22.5
931,251.944,251.944,251.944,251.944,251.944
932,232.931,232.931,232.931,232.931,232.931
933,183.946,183.946,183.946,183.946,183.946
934,80.938,80.938,80.938,80.938,80.938
935,35.818,35.818,35.818,35.818,35.818
936,21.456,21.456,21.456,21.456,21.456
937,27.726,27.726,27.726,27.726,27.726
938,44.647,44.647,44.647,44.647,44.647
939,49.089,49.089,49.089,49.089,49.089
940,58.467,58.467,58.467,58.467,58.467
941,6.45,6.45,6.45,6.45,6.45
942,121.571,121.571,121.571,121.571,121.571
943,197.843,197.843,197.843,197.843,197.843
944,24.059,24.059,24.059,24.059,24.059
945,216.324,216.324,216.324,216.324,216.324
946,133.496,133.496,133.496,133.496,133.496
947,137.395,137.395,137.395,137.395,137.395
948,92.667,92.667,92.667,92.667,92.667
949,88.798,88.798,88.798,88.798,88.798
950,9.921,9.921,9.921,9.921,9.921
951,116.319,116.319,116.319,116.319,116.319
952,138.347,138.347,138.347,138.347,138.347
953,176.551,176.551,176.551,176.551,176.551
954,253.153,253.153,253.153,253.153,253.153
955,277.787,277.787,277.787,277.787,277.787
956,230.139,230.139,230.139,230.139,230.139
957,162.538,162.538,162.538,162.538,162.538
958,70.503,70.503,70.503,70.503,70.503
959,40.921,40.921,40.921,40.921,40.921
960,22.794,22.794,22.794,22.794,22.794
961,35.623,35.623,35.623,35.623,35.623
962,55.304,55.304,55.304,55.304,55.304
963,65.126,65.126,65.126,65.126,65.126
964,61.778,61.778,61.778,61.778,61.778
965,83.957,83.957,83.957,83.957,83.957
966,114.231,114.231,114.231,114.231,114.231
967,166.448,166.448,166.448,166.448,166.448
968,224.311,224.311,224.311,224.311,224.311
969,234.859,234.859,234.859,234.859,234.859
970,143.495,143.495,143.495,143.495,143.495
971,112.969,112.969,112.969,112.969,112.969
972,128.916,128.916,128.916,128.916,128.916
973,116.063,116.063,116.063,116.063,116.063
974,137.147,137.147,137.147,137.147,137.147
975,156.782,156.782,156.782,156.782,156.782
976,181.112,181.112,181.112,181.112,181.112
977,22.363,22.363,22.363,22.363,22.363
978,256.285,256.285,256.285,256.285,256.285
979,245.028,245.028,245.028,245.028,245.028
980,169.198,169.198,169.198,169.198,169.198
981,11.543,11.543,11.543,11.543,11.543
982,70.945,70.945,70.945,70.945,70.945
983,50.086,50.086,50.086,50.086,50.086
984,35.292,35.292,35.292,35.292,35.292
985,38.992,38.992,38.992,38.992,38.992
986,44.805,44.805,44.805,44.805,44.805
987,47.329,47.329,47.329,47.329,47.329
988,6.014,6.014,6.014,6.014,6.014
989,82.704,82.704,82.704,82.704,82.704
990,129.187,129.187,129.187,129.187,129.187
991,144.473,144.473,144.473,144.473,144.473
992,189.474,189.474,189.474,189.474,189.474
993,178.486,178.486,178.486,178.486,178.486
994,17.36,17.36,17.36,17.36,17.36
995,126.242,126.242,126.242,126.242,126.242
996,128.386,128.386,128.386,128.386,128.386
997,119.301,119.301,119.301,119.301,119.301
998,151.586,151.586,151.586,151.586,151.586
999,165.896,165.896,165.896,165.896,165.896
1000,170.767,170.767,170.767,170.767,170.767
1001,221.164,221.164,221.164,221.164,221.164
1002,222.221,222.221,222.221,222.221,222.221
1003,218.102,218.102,218.102,218.102,218.102
1004,16.761,16.761,16.761,16.761,16.761
1005,129.774,129.774,129.774,129.774,129.774
1006,8.713,8.713,8.713,8.713,8.713
1007,30.853,30.853,30.853,30.853,30.853
1008,16.499,16.499,16.499,16.499,16.499
1009,28.059,28.059,28.059,28.059,28.059
1010,38.544,38.544,38.544,38.544,38.544
1011,40.632,40.632,40.632,40.632,40.632
1012,47.205,47.205,47.205,47.205,47.205
1013,68.609,68.609,68.609,68.609,68.609
1014,133.852,133.852,133.852,133.852,133.852
1015,223.728,223.728,223.728,223.728,223.728
1016,319.774,319.774,319.774,319.774,319.774
1017,23.466,23.466,23.466,23.466,23.466
1018,179.066,179.066,179.066,179.066,179.066
1019,10.357,10.357,10.357,10.357,10.357
1020,81.944,81.944,81.944,81.944,81.944
1021,92.574,92.574,92.574,92.574,92.574
1022,104.727,104.727,104.727,104.727,104.727
1023,113.583,113.583,113.583,113.583,113.583
1024,152.774,152.774,152.774,152.774,152.774
1025,208.972,208.972,208.972,208.972,208.972
1026,263.116,263.116,263.116,263.116,263.116
1027,272.949,272.949,272.949,272.949,272.949
1028,257.143,257.143,257.143,257.143,257.143
1029,15.476,15.476,15.476,15.476,15.476
1030,78.741,78.741,78.741,78.741,78.741
1031,24.252,24.252,24.252,24.252,24.252
1032,16.479,16.479,16.479,16.479,16.479
1033,20.453,20.453,20.453,20.453,20.453
1034,34.774,34.774,34.774,34.774,34.774
1035,52.975,52.975,52.975,52.975,52.975
1036,5.36,5.36,5.36,5.36,5.36
1037,78.733,78.733,78.733,78.733,78.733
1038,120.218,120.218,120.218,120.218,120.218
1039,209.242,209.242,209.242,209.242,209.242
1040,254.635,254.635,254.635,254.635,254.635
1041,206.879,206.879,206.879,206.879,206.879
1042,126.267,126.267,126.267,126.267,126.267
1043,98.445,98.445,98.445,98.445,98.445
1044,106.802,106.802,106.802,106.802,106.802
1045,120.241,120.241,120.241,120.241,120.241
1046,117.711,117.711,117.711,117.711,117.711
1047,119.721,119.721,119.721,119.721,119.721
1048,161.477,161.477,161.477,161.477,161.477
1049,19.016,19.016,19.016,19.016,19.016
1050,239.546,239.546,239.546,239.546,239.546
1051,273.129,273.129,273.129,273.129,273.129
1052,233.479,233.479,233.479,233.479,233.479
1053,165.802,165.802,165.802,165.802,165.802
1054,78.386,78.386,78.386,78.386,78.386
1055,40.335,40.335,40.335,40.335,40.335
1056,20.334,20.334,20.334,20.334,20.334
1057,26.104,26.104,26.104,26.104,26.104
1058,3.079,3.079,3.079,3.079,3.079
1059,50.338,50.338,50.338,50.338,50.338
1060,5.607,5.607,5.607,5.607,5.607
1061,71.515,71.515,71.515,71.515,71.515
1062,13.82,13.82,13.82,13.82,13.82
1063,240.037,240.037,240.037,240.037,240.037
1064,256.315,256.315,256.315,256.315,256.315
1065,234.544,234.544,234.544,234.544,234.544
1066,143.901,143.901,143.901,143.901,143.901
1067,99.276,99.276,99.276,99.276,99.276
1068,118.726,118.726,118.726,118.726,118.726
1069,101.891,101.891,101.891,101.891,101.891
1070,14.977,14.977,14.977,14.977,14.977
1071,140.481,140.481,140.481,140.481,140.481
1072,133.946,133.946,133.946,133.946,133.946
1073,173.203,173.203,173.203,173.203,173.203
1074,252.638,252.638,252.638,252.638,252.638
1075,294.598,294.598,294.598,294.598,294.598
1076,243.464,243.464,243.464,243.464,243.464
1077,159.961,159.961,159.961,159.961,159.961
1078,65.473,65.473,65.473,65.473,65.473
1079,21.783,21.783,21.783,21.783,21.783
