meta,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand
7817,208.677,213.893925,219.2412731,224.722305,230.3403626,236.0988716,242.0013434,248.051377,254.2526614,260.608978,208.677,219.11085,224.5886213,230.2033368,235.9584202,241.8573807,247.9038152,254.1014106,260.4539459,266.9652945,208.677,224.327775,229.9359694,235.6843686,241.5764778,247.6158898,253.806287,260.1514442,266.6552303,273.3216111
7818,284.261,291.367525,298.6517131,306.118006,313.7709561,321.61523,329.6556108,337.897001,346.344426,355.0030367,284.261,298.47405,305.9359013,313.5842988,321.4239063,329.4595039,337.6959915,346.1383913,354.7918511,363.6616474,284.261,305.580575,313.2200894,321.0505916,329.0768564,337.3037778,345.7363723,354.3797816,363.2392761,372.320258
7819,311.977,319.776425,327.7708356,335.9651065,344.3642342,352.97334,361.7976735,370.8426154,380.1136808,389.6165228,311.977,327.57585,335.7652463,344.1593774,352.7633618,361.5824459,370.622007,379.8875572,389.3847461,399.1193648,311.977,335.375275,343.7596569,352.3536483,361.1624895,370.1915517,379.4463405,388.932499,398.6558115,408.6222068
7820,257.948,264.3967,271.0066175,277.7817829,284.7263275,291.8444857,299.1405978,306.6191128,314.2845906,322.1417054,257.948,270.8454,277.616535,284.5569484,291.6708721,298.9626439,306.43671,314.0976277,321.9500684,329.9988201,257.948,277.2941,284.2264525,291.3321138,298.6154167,306.0808021,313.7328221,321.5761427,329.6155462,337.8559349
7821,185.389,190.023725,194.7743181,199.6436761,204.634768,209.7506372,214.9944031,220.3692632,225.8784948,231.5254571,185.389,194.65845,199.5249113,204.513034,209.6258599,214.8665064,220.238169,225.7441233,231.3877263,237.1724195,185.389,199.293175,204.2755044,209.382392,214.6169518,219.9823756,225.481935,231.1189833,236.8969579,242.8193819
7822,86.551,88.714775,90.93264438,93.20596048,95.5361095,97.92451223,100.372625,102.8819407,105.4539892,108.0903389,86.551,90.87855,93.15051375,95.47927659,97.86625851,100.312915,102.8207378,105.3912563,108.0260377,110.7266886,86.551,93.042325,95.36838313,97.7525927,100.1964075,102.7013177,105.2688507,107.9005719,110.5980862,113.3630384
7823,51.022,52.29755,53.60498875,54.94511347,56.31874131,57.72670984,59.16987758,60.64912452,62.16535264,63.71948645,51.022,53.5731,54.9124275,56.28523819,57.69236914,59.13467837,60.61304533,62.12837146,63.68158075,65.27362027,51.022,54.84865,56.21986625,57.62536291,59.06599698,60.5426469,62.05621308,63.6076184,65.19780886,66.82775408
7824,36.015,36.915375,37.83825938,38.78421586,39.75382126,40.74766679,41.76635846,42.81051742,43.88078035,44.97779986,36.015,37.81575,38.76114375,39.73017234,40.72342665,41.74151232,42.78505013,43.85467638,44.95104329,46.07481937,36.015,38.716125,39.68402813,40.67612883,41.69303205,42.73535785,43.8037418,44.89883534,46.02130622,47.17183888
7825,45.501,46.638525,47.80448813,48.99960033,50.22459034,51.48020509,52.76721022,54.08639048,55.43855024,56.824514,45.501,47.77605,48.97045125,50.19471253,51.44958034,52.73581985,54.05421535,55.40557073,56.79071,58.21047775,45.501,48.913575,50.13641438,51.38982473,52.67457035,53.99143461,55.34122048,56.72475099,58.14286976,59.59644151
7826,50.488,51.7502,53.043955,54.37005388,55.72930522,57.12253785,58.5506013,60.01436633,61.51472549,63.05259363,50.488,53.0124,54.33771,55.69615275,57.08855657,58.51577048,59.97866475,61.47813136,63.01508465,64.59046176,50.488,54.2746,55.631465,57.02225163,58.44780792,59.90900311,61.40672819,62.9418964,64.51544381,66.1283299
7827,55.577,56.966425,58.39058563,59.85035027,61.34660902,62.88027425,64.4522811,66.06358813,67.71517783,69.40805728,55.577,58.35585,59.81474625,61.31011491,62.84286778,64.41393947,66.02428796,67.67489516,69.36676754,71.10093673,55.577,59.745275,61.23890688,62.76987955,64.33912654,65.9476047,67.59629482,69.28620219,71.01835724,72.79381617
7828,61.012,62.5373,64.1007325,65.70325081,67.34583208,69.02947788,70.75521483,72.5240952,74.33719758,76.19562752,61.012,64.0626,65.664165,67.30576913,68.98841335,70.71312369,72.48095178,74.29297557,76.15029996,78.05405746,61.012,65.5879,67.2275975,68.90828744,70.63099462,72.39676949,74.20668873,76.06185594,77.96340234,79.9124874
7829,63.573,65.162325,66.79138313,68.4611677,70.1726969,71.92701432,73.72518968,75.56831942,77.4575274,79.39396559,63.573,66.75165,68.42044125,70.13095228,71.88422609,73.68133174,75.52336503,77.41144916,79.34673539,81.33040377,63.573,68.340975,70.04949938,71.80073686,73.59575528,75.43564916,77.32154039,79.2545789,81.23594337,83.26684196
7830,117.679,120.620975,123.6364994,126.7274119,129.8955972,133.1429871,136.4715618,139.8833508,143.3804346,146.9649454,117.679,123.56295,126.6520238,129.8183243,133.0637825,136.390377,139.8001364,143.2951398,146.8775183,150.5494563,117.679,126.504925,129.6675481,132.9092368,136.2319677,139.6377669,143.1287111,146.7069289,150.3746021,154.1339672
7831,206.687,211.854175,217.1505294,222.5792926,228.1437749,233.8473693,239.6935535,245.6858924,251.8280397,258.1237407,206.687,217.02135,222.4468838,228.0080558,233.7082572,239.5509637,245.5397378,251.6782312,257.970187,264.4194417,206.687,222.188525,227.7432381,233.4368191,239.2727396,245.254558,251.385922,257.67057,264.1123343,270.7151427
7832,255.296,261.6784,268.22036,274.925869,281.7990157,288.8439911,296.0650909,303.4667182,311.0533861,318.8297208,255.296,268.0608,274.76232,281.631378,288.6721625,295.8889665,303.2861907,310.8683454,318.6400541,326.6060554,255.296,274.4432,281.30428,288.336887,295.5453092,302.9339419,310.5072905,318.2699727,326.226722,334.3823901
7833,230.625,236.390625,242.3003906,248.3579004,254.5668479,260.9310191,267.4542946,274.1406519,280.9941682,288.0190224,230.625,242.15625,248.2101563,254.4154102,260.7757954,267.2951903,273.9775701,280.8270093,287.8476845,295.0438767,230.625,247.921875,254.1199219,260.4729199,266.9847429,273.6593615,280.5008455,287.5133667,294.7012008,302.0687309
7834,126.873,130.044825,133.2959456,136.6283443,140.0440529,143.5451542,147.133783,150.8121276,154.5824308,158.4469916,126.873,133.21665,136.5470663,139.9607429,143.4597615,147.0462555,150.7224119,154.4904722,158.352734,162.3115524,126.873,136.388475,139.7981869,143.2931415,146.8754701,150.5473568,154.3110408,158.1688168,162.1230372,166.1761131
7835,114.405,117.265125,120.1967531,123.201672,126.2817138,129.4387566,132.6747255,135.9915936,139.3913835,142.8761681,114.405,120.12525,123.1283813,126.2065908,129.3617556,132.5957994,135.9106944,139.3084618,142.7911733,146.3609527,114.405,122.985375,126.0600094,129.2115096,132.4417973,135.7528423,139.1466633,142.6253299,146.1909632,149.8457373
7836,107.994,110.69385,113.4611963,116.2977262,119.2051693,122.1852985,125.239931,128.3709293,131.5802025,134.8697076,107.994,113.3937,116.2285425,119.1342561,122.1126125,125.1654278,128.2945635,131.5019276,134.7894757,138.1592126,107.994,116.09355,118.9958888,121.970786,125.0200556,128.145557,131.3491959,134.6329258,137.998749,141.4487177
7837,119.063,122.039575,125.0905644,128.2178285,131.4232742,134.7088561,138.0765775,141.5284919,145.0667042,148.6933718,119.063,125.01615,128.1415538,131.3450926,134.6287199,137.9944379,141.4442989,144.9804063,148.6049165,152.3200394,119.063,127.992725,131.1925431,134.4723567,137.8341656,141.2800198,144.8120203,148.4323208,152.1431288,155.946707
7838,14.175,14.529375,14.89260938,15.26492461,15.64654772,16.03771142,16.4386542,16.84962056,17.27086107,17.7026326,14.175,14.88375,15.25584375,15.63723984,16.02817084,16.42887511,16.83959699,17.26058691,17.69210159,18.13440413,14.175,15.238125,15.61907813,16.00955508,16.40979396,16.8200388,17.24053977,17.67155327,18.1133421,18.56617565
7839,14.033,14.383825,14.74342063,15.11200614,15.48980629,15.87705145,16.27397774,16.68082718,17.09784786,17.52529406,14.033,14.73465,15.10301625,15.48059166,15.86760645,16.26429661,16.67090402,17.08767662,17.51486854,17.95274025,14.033,15.085475,15.46261188,15.84917717,16.2454066,16.65154177,17.06783031,17.49452607,17.93188922,18.38018645
7840,141.087,144.614175,148.2295294,151.9352676,155.7336493,159.6269905,163.6176653,167.7081069,171.9008096,176.1983298,141.087,148.14135,151.8448838,155.6410058,159.532031,163.5203318,167.6083401,171.7985486,176.0935123,180.4958501,141.087,151.668525,155.4602381,159.3467441,163.3304127,167.413673,171.5990148,175.8889902,180.2862149,184.7933703
7841,191.049,195.825225,200.7208556,205.738877,210.8823489,216.1544077,221.5582679,227.0972246,232.7746552,238.5940215,191.049,200.60145,205.6164863,210.7568984,216.0258209,221.4264664,226.962128,232.6361812,238.4520858,244.4133879,191.049,205.377675,210.5121169,215.7749198,221.1692928,226.6985251,232.3659882,238.1751379,244.1295164,250.2327543
7842,234.904,240.7766,246.796015,252.9659154,259.2900633,265.7723148,272.4166227,279.2270383,286.2077142,293.3629071,234.904,246.6492,252.81543,259.1358158,265.6142111,272.2545664,279.0609306,286.0374538,293.1883902,300.5180999,234.904,252.5218,258.834845,265.3057161,271.938359,278.736818,285.7052385,292.8478694,300.1690662,307.6732928
7843,27.735,28.428375,29.13908438,29.86756148,30.61425052,31.37960678,32.16409695,32.96819938,33.79240436,34.63721447,27.735,29.12175,29.84979375,30.59603859,31.36093956,32.14496305,32.94858712,33.7723018,34.61660935,35.48202458,27.735,29.815125,30.56050313,31.3245157,32.1076286,32.91031931,33.73307729,34.57640423,35.44081433,36.32683469
7844,243.832,249.9278,256.175995,262.5803949,269.1449047,275.8735274,282.7703655,289.8396247,297.0856153,304.5127557,243.832,256.0236,262.42419,268.9847948,275.7094146,282.60215,289.6672037,296.9088838,304.3316059,311.9398961,243.832,262.1194,268.672385,275.3891946,282.2739245,289.3307726,296.5640419,303.978143,311.5775965,319.3670365
7845,165.996,170.1459,174.3995475,178.7595362,183.2285246,187.8092377,192.5044686,197.3170804,202.2500074,207.3062576,165.996,174.2958,178.653195,183.1195249,187.697513,192.3899508,197.1996996,202.1296921,207.1829344,212.3625077,165.996,178.4457,182.9068425,187.4795136,192.1665014,196.9706639,201.8949305,206.9423038,212.1158614,217.4187579
7846,75.443,77.329075,79.26230188,81.24385942,83.27495591,85.35682981,87.49075055,89.67801931,91.9199698,94.21796904,75.443,79.21515,81.19552875,83.22541697,85.30605239,87.4387037,89.6246713,91.86528808,94.16192028,96.51596829,75.443,81.101225,83.12875563,85.20697452,87.33714888,89.5205776,91.75859204,94.05255684,96.40387076,98.81396753
7847,25.256,25.8874,26.534585,27.19794963,27.87789837,28.57484582,29.28921697,30.02144739,30.77198358,31.54128317,25.256,26.5188,27.18177,27.86131425,28.55784711,29.27179328,30.00358812,30.75367782,31.52251976,32.31058276,25.256,27.1502,27.828955,28.52467888,29.23779585,29.96874074,30.71795926,31.48590824,32.27305595,33.07988235
7848,15.748,16.1417,16.5452425,16.95887356,17.3828454,17.81741654,18.26285195,18.71942325,19.18740883,19.66709405,15.748,16.5354,16.948785,17.37250463,17.80681724,18.25198767,18.70828736,19.17599455,19.65539441,20.14677927,15.748,16.9291,17.3523275,17.78613569,18.23078908,18.68655881,19.15372278,19.63256585,20.12337999,20.62646449
7849,23.896,24.4934,25.105735,25.73337838,26.37671283,27.03613066,27.71203392,28.40483477,29.11495564,29.84282953,23.896,25.0908,25.71807,26.36102175,27.02004729,27.69554848,28.38793719,29.09763562,29.82507651,30.57070342,23.896,25.6882,26.330405,26.98866513,27.66338175,28.3549663,29.06384045,29.79043647,30.53519738,31.29857731
7850,4.315,4.422875,4.533446875,4.646783047,4.762952623,4.882026439,5.0040771,5.129179027,5.257408503,5.388843715,4.315,4.53075,4.64401875,4.760119219,4.879122199,5.001100254,5.126127761,5.254280955,5.385637978,5.520278928,4.315,4.638625,4.754590625,4.873455391,4.995291775,5.12017407,5.248178422,5.379382882,5.513867454,5.65171414
7851,46.123,47.276075,48.45797688,49.6694263,50.91116195,52.183941,53.48853953,54.82575302,56.19639684,57.60130676,46.123,48.42915,49.63987875,50.88087572,52.15289761,53.45672005,54.79313805,56.1629665,57.56704067,59.00621668,46.123,49.582225,50.82178063,52.09232514,53.39463327,54.7294991,56.09773658,57.50017999,58.93768449,60.4111266
7852,47.633,48.823825,50.04442063,51.29553114,52.57791942,53.8923674,55.23967659,56.6206685,58.03618522,59.48708985,47.633,50.01465,51.26501625,52.54664166,53.8603077,55.20681539,56.58698577,58.00166042,59.45170193,60.93799448,47.633,51.205475,52.48561188,53.79775217,55.14269598,56.52126338,57.93429496,59.38265233,60.86721864,62.38889911
7853,79.563,81.552075,83.59087688,85.6806488,87.82266502,90.01823164,92.26868743,94.57540462,96.93978973,99.36328448,79.563,83.54115,85.62967875,87.77042072,89.96468124,92.21379827,94.51914322,96.8821218,99.30417485,101.7867792,79.563,85.530225,87.66848063,89.86019264,92.10669746,94.40936489,96.76959902,99.18883899,101.66856,104.210274
7854,116.988,119.9127,122.9105175,125.9832804,129.1328624,132.361184,135.6702136,139.061969,142.5385182,146.1019811,116.988,122.8374,125.908335,129.0560434,132.2824445,135.5895056,138.9792432,142.4537243,146.0150674,149.6654441,116.988,125.7621,128.9061525,132.1288063,135.4320265,138.8178271,142.2882728,145.8454796,149.4916166,153.228907
7855,182.809,187.379225,192.0637056,196.8652983,201.7869307,206.831604,212.0023941,217.3024539,222.7350153,228.3033907,182.809,191.94945,196.7481863,201.6668909,206.7085632,211.8762773,217.1731842,222.6025138,228.1675766,233.8717661,182.809,196.519675,201.4326669,206.4684835,211.6301956,216.9209505,222.3439743,227.9025736,233.600138,239.4401414
7856,188.965,193.689125,198.5313531,203.494637,208.5820029,213.7965529,219.1414668,224.6200034,230.2355035,235.9913911,188.965,198.41325,203.3735813,208.4579208,213.6693688,219.011103,224.4863806,230.0985401,235.8510036,241.7472787,188.965,203.137375,208.2158094,213.4212046,218.7567347,224.2256531,229.8312944,235.5770768,241.4665037,247.5031663
7857,184.089,188.691225,193.4085056,198.2437183,203.1998112,208.2798065,213.4868017,218.8239717,224.294571,229.9019353,184.089,193.29345,198.1257863,203.0789309,208.1559042,213.3598018,218.6937968,224.1611417,229.7651703,235.5092995,184.089,197.895675,202.8430669,207.9141435,213.1119971,218.4397971,223.900792,229.4983118,235.2357696,241.1166638
7858,135.718,139.11095,142.5887238,146.1534418,149.8072779,153.5524598,157.3912713,161.3260531,165.3592044,169.4931846,135.718,142.5039,146.0664975,149.7181599,153.4611139,157.2976418,161.2300828,165.2608349,169.3923558,173.6271647,135.718,145.89685,149.5442713,153.282878,157.11495,161.0428237,165.0688943,169.1956167,173.4255071,177.7611448
7859,13.23,13.56075,13.89976875,14.24726297,14.60344454,14.96853066,15.34274392,15.72631252,16.11947033,16.52245709,13.23,13.8915,14.2387875,14.59475719,14.95962612,15.33361677,15.71695719,16.10988112,16.51262815,16.92544385,13.23,14.22225,14.57780625,14.94225141,15.31580769,15.69870288,16.09117046,16.49344972,16.90578596,17.32843061
7860,131.234,134.51485,137.8777213,141.3246643,144.8577809,148.4792254,152.191206,155.9959862,159.8958859,163.893283,131.234,137.7957,141.2405925,144.7716073,148.3908975,152.1006699,155.9031867,159.8007663,163.7957855,167.8906801,131.234,141.07655,144.6034638,148.2185503,151.9240141,155.7221145,159.6151673,163.6055465,167.6956852,171.8880773
7861,128.667,131.883675,135.1807669,138.560286,142.0242932,145.5749005,149.214273,152.9446299,156.7682456,160.6874518,128.667,135.10035,138.4778588,141.9398052,145.4883003,149.1255079,152.8536456,156.6749867,160.5918614,164.6066579,128.667,138.317025,141.7749506,145.3193244,148.9523075,152.6761152,156.4930181,160.4053435,164.4154771,168.525864
7862,14.983,15.357575,15.74151438,16.13505223,16.53842854,16.95188925,17.37568649,17.81007865,18.25533061,18.71171388,14.983,15.73215,16.12545375,16.52859009,16.94180485,17.36534997,17.79948372,18.24447081,18.70058258,19.16809714,14.983,16.106725,16.50939313,16.92212795,17.34518115,17.77881068,18.22328095,18.67886297,19.14583455,19.62448041
7863,17.256,17.6874,18.129585,18.58282463,19.04739524,19.52358012,20.01166962,20.51196137,21.0247604,21.55037941,17.256,18.1188,18.57177,19.03606425,19.51196586,19.999765,20.49975913,21.01225311,21.53755943,22.07599842,17.256,18.5502,19.013955,19.48930388,19.97653647,20.47594988,20.98784863,21.51254485,22.05035847,22.60161743
7864,20.528,21.0412,21.56723,22.10641075,22.65907102,23.22554779,23.80618649,24.40134115,25.01137468,25.63665905,20.528,21.5544,22.09326,22.6455915,23.21173129,23.79202457,24.38682518,24.99649581,25.62140821,26.26194341,20.528,22.0676,22.61929,23.18477225,23.76439156,24.35850135,24.96746388,25.59165048,26.23144174,26.88722778
7865,20.48,20.992,21.5168,22.05472,22.606088,23.1712402,23.75052121,24.34428424,24.95289134,25.57671362,20.48,21.504,22.0416,22.59264,23.157456,23.7363924,24.32980221,24.93804727,25.56149845,26.20053591,20.48,22.016,22.5664,23.13056,23.708824,24.3015446,24.90908322,25.5318103,26.17010555,26.82435819
7866,240.034,246.03485,252.1857213,258.4903643,264.9526234,271.576439,278.3658499,285.3249962,292.4581211,299.7695741,240.034,252.0357,258.3365925,264.7950073,271.4148825,278.2002546,285.1552609,292.2841424,299.591246,307.0810272,240.034,258.03655,264.4874638,271.0996503,277.8771416,284.8240701,291.9446719,299.2432887,306.7243709,314.3924802
7867,234.116,239.9689,245.9681225,252.1173256,258.4202587,264.8807652,271.5027843,278.2903539,285.2476128,292.3788031,234.116,245.8218,251.967345,258.2665286,264.7231918,271.3412716,278.1248034,285.0779235,292.2048716,299.5099934,234.116,251.6747,257.9665675,264.4157317,271.026125,277.8017781,284.7468226,291.8654931,299.1621304,306.6411837
7868,181.536,186.0744,190.72626,195.4944165,200.3817769,205.3913213,210.5261044,215.789257,221.1839884,226.7135881,181.536,190.6128,195.37812,200.262573,205.2691373,210.4008658,215.6608874,221.0524096,226.5787198,232.2431878,181.536,195.1512,200.02998,205.0307295,210.1564977,215.4104102,220.7956704,226.3155622,231.9734513,237.7727875
7869,125.771,128.915275,132.1381569,135.4416108,138.8276511,142.2983423,145.8558009,149.5021959,153.2397508,157.0707446,125.771,132.05955,135.3610388,138.7450647,142.2136913,145.7690336,149.4132595,153.1485909,156.9773057,160.9017384,125.771,135.203825,138.5839206,142.0485186,145.5997316,149.2397249,152.970718,156.794986,160.7148606,164.7327321
