period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
152,scenario_1,45.11333696,36.7686174309,0.0,0.0,8.344719529099997,45.78738700355555,0.0,0.0,0.0,0.0,0.0,0.0,36.7686174309
153,scenario_1,68.65436988,60.9904411059,0.0,0.0,7.6639287741000075,36.51547641566667,0.0,0.0,0.0,0.0,0.0,0.0,60.9904411059
154,scenario_1,74.08877245,79.34526453644999,0.0,5.256492086449995,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,79.34526453644999
155,scenario_1,48.77236649,48.77236649,0.0,0.0,0.0,32.73084287780499,0.0,0.0,0.0,0.0,0.0,0.0,48.77236649
156,scenario_1,36.16768493,36.16768493,0.0,0.0,0.0,32.73084287780499,0.0,0.0,0.0,0.0,0.0,0.0,36.16768493
157,scenario_1,55.01850184,83.01850184,0.0,28.0,0.0,32.73084287780499,0.0,0.0,0.0,0.0,0.0,0.0,83.01850184
158,scenario_1,47.46049237,75.46049237,0.0,28.0,0.0,57.93084287780499,0.0,0.0,0.0,0.0,0.0,0.0,75.46049237
159,scenario_1,16.16328721,44.16328721,0.0,28.0,0.0,83.130842877805,0.0,0.0,0.0,0.0,0.0,0.0,44.16328721
160,scenario_1,11.02220561,23.83070841552531,0.0,12.808502805525311,0.0,108.330842877805,0.0,0.0,0.0,0.0,0.0,0.0,23.83070841552531
161,scenario_1,7.187904591,7.187904591,0.0,0.0,0.0,119.85849540277778,0.0,0.0,0.0,0.0,0.0,0.0,7.187904591
162,scenario_1,8.806910517,0.0,0.0,0.0,8.806910517,119.85849540277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,scenario_1,9.363425367,0.0,0.0,0.0,9.363425367,110.07303927277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,scenario_1,8.604176733,0.0,0.0,0.0,8.604176733,99.66923330944445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,scenario_1,8.185611567,0.0,0.0,0.0,8.185611567,90.10903693944445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,scenario_1,7.4948452,0.0,0.0,0.0,7.4948452,81.01391297611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,scenario_1,5.245929,0.0,0.0,0.0,5.245929,72.68630719833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,scenario_1,0.4426034,0.0,0.0,0.0,0.4426034,66.85749719833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,scenario_1,0.4688694,0.0,0.0,0.0,0.4688694,66.36571564277777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,scenario_1,0.552671617,0.0,0.0,0.0,0.552671617,65.84474964277777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,scenario_1,1.003871683,0.0,0.0,0.0,1.003871683,65.23067006833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,scenario_1,6.994937967,0.0,0.0,0.0,6.994937967,64.11525708722222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,scenario_1,7.46007405,0.0,0.0,0.0,7.46007405,56.34310379055555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,scenario_1,3.86859475,0.0,0.0,0.0,3.86859475,48.05413262388888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,scenario_1,11.0910487,9.43372743,0.0,0.0,1.6573212700000006,43.755694012777774,0.0,0.0,0.0,0.0,0.0,0.0,9.43372743
176,scenario_1,36.4736542,36.11750033475,0.0,0.0,0.3561538652500005,41.914225935,0.0,0.0,0.0,0.0,0.0,0.0,36.11750033475
177,scenario_1,72.31306508,60.14641560374999,0.0,0.0,12.166649476250008,41.518499418055555,0.0,0.0,0.0,0.0,0.0,0.0,60.14641560374999
178,scenario_1,70.58591133,78.85015836975,0.0,8.264247039750003,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85015836975
179,scenario_1,39.54483031,67.54483031000001,0.0,28.0,0.0,35.437822335774996,0.0,0.0,0.0,0.0,0.0,0.0,67.54483031000001
180,scenario_1,22.04685375,22.04685375,0.0,0.0,0.0,60.637822335775,0.0,0.0,0.0,0.0,0.0,0.0,22.04685375
181,scenario_1,91.01127012,91.67888992035,0.0,0.6676198003499962,0.0,60.637822335775,0.0,0.0,0.0,0.0,0.0,0.0,91.67888992035
182,scenario_1,38.79839727,66.79839727000001,0.0,28.0,0.0,61.23868015609,0.0,0.0,0.0,0.0,0.0,0.0,66.79839727000001
183,scenario_1,16.70182406,16.70182406,0.0,0.0,0.0,86.43868015609,0.0,0.0,0.0,0.0,0.0,0.0,16.70182406
184,scenario_1,11.89012932,33.71931824409753,0.0,21.82918892409753,0.0,86.43868015609,0.0,0.0,0.0,0.0,0.0,0.0,33.71931824409753
185,scenario_1,6.55310045,6.55310045,0.0,0.0,0.0,106.08495018777778,0.0,0.0,0.0,0.0,0.0,0.0,6.55310045
186,scenario_1,7.31682765,0.0,0.0,0.0,7.31682765,106.08495018777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,scenario_1,10.06154067,0.0,0.0,0.0,10.06154067,97.95514168777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
